x1,x2,x3,y
0.4709763984154628,0.8629998862089273,0.5768197861588972,0.6067013058665667
0.9230810385714906,0.864217211309592,1.0,0.8217793806022734
0.24695439873445316,0.689049557160058,0.989765965531825,0.2993225270252143
0.09602373402519118,0.64541503022974,0.4165404560654113,0.38048261656878546
0.7159380648271947,0.7935507297100832,0.6628774736348654,0.720315000386466
0.7539883765241961,0.6247553695026515,0.41445400798337684,0.7156502865995812
0.7032765124955002,0.4855678966938683,0.2068063016663743,0.6998741685853865
0.8904695423560434,0.6378401399890566,0.21658002853869593,0.9444132222501023
0.6051070582933905,0.4203222883351003,0.8633949042661311,0.5060915781382175
1.0,0.26057329467870377,0.20424493062214416,0.8142985256274143
0.5822255650460637,0.4110312112605581,0.1536510642193455,0.5915666650432894
0.034577188186948826,0.17687556934084783,0.6028670045685156,0.06890933292055587
0.8217495760334353,0.6002968600400131,0.7719798568771442,0.7361665375565143
0.3661013279615268,0.28064769552015933,0.5233161568931608,0.3856574687999574
0.3721108350651608,0.993549661318098,0.34340341397079943,0.7175389095886447
0.840038895191535,0.42600534333425016,0.6234175903955382,0.6342230748003824
0.46469052012996864,0.013694765552818802,0.608570383173249,0.28038610010266674
0.31834811203292485,0.6123327840082021,0.49328719994762166,0.5044105555771125
0.7198168453965146,0.2308904840975773,0.23558447699979312,0.5824388366707878
0.024572014599026002,0.5773974369161928,0.24662800071361995,0.3824177765388625
0.853522768964141,0.060014941267113486,0.7493600592151954,0.5460227545755085
0.14517229776954974,0.2823644830479981,0.05470504730572554,0.38279635792325106
0.0447645353999744,0.8744397647802791,0.05239098872072043,0.5250449293685845
0.6605298486260683,0.6297865253562603,0.16654146815181622,0.7869665021140044
0.685655021381718,0.8280083748826497,0.31728922702842166,0.8288957780157671
0.8589296425376434,0.06241954792048096,0.4998403733484,0.5909901841984077
0.08363099876360391,0.14209486473618865,0.5104092502109986,0.15448708886749404
0.4060197383475047,0.4205577446248927,0.9538526759166633,0.3232759532243636
0.6006956517715771,0.9132220452244689,0.8561829037385961,0.6624088159057078
0.6481551356629868,0.6679262769790152,0.2526447332935788,0.7600032978223049
0.021406087245107078,0.8930556163722168,0.2142203456230881,0.48588943132318524
0.39759981207661194,0.898749042936943,0.36114127455093264,0.6928118149337951
0.8999214379026655,0.8263849314852818,0.507329294762715,0.932523716426807
0.9781284415049142,0.6949100246064227,0.7334431630111973,0.852620984040618
0.34289892179001585,0.48538826299117266,0.06660093085422229,0.5010642738674619
0.9933904751206203,0.1882069692352219,0.641648499534792,0.6630584348922057
0.6326512331761004,0.860332728884696,0.9369165386196638,0.6712506350006427
0.6323248311960603,1.0,0.860053214847393,0.7151678739198599
0.5112125914876559,0.9690692433506033,0.0,0.8453902326742322
0.48157945072292174,0.9281652463338739,0.07718931662603282,0.8591020365896039
0.4734440428415958,0.9998579335131803,0.8092304227995666,0.614964303679235
0.31877706537117007,0.4253905524399232,0.1192083378142312,0.5409478242476286
0.5778558386043497,0.9231238288741496,0.08694156705151351,0.8740950985254768
0.6092100029130774,0.9526825814628715,0.7055521765696013,0.7202341070448742
0.5478645266521901,0.9073084411755684,0.3013796848657801,0.8211075086396236
0.6058862255510542,0.19408997349747154,0.26521676943089856,0.5484873077315379
0.844064869888695,0.7594815211525678,0.16605322411520076,0.9472616071723827
0.9031539292178392,0.4792053276039543,0.04336068756060439,0.8596821856036636
0.43653535694742207,0.031053829499478575,0.36980692917173325,0.3349355436909219
0.9221466874743252,0.203529495445669,0.9531189945613129,0.541505433453993
0.5467256283823795,0.09680594937874526,0.8859285714261332,0.3290870605935972
0.19019279955231067,0.483232814529706,0.011101481533350555,0.432046737247109
0.8211548613729399,0.36929761160116087,0.39183363905601115,0.6674703238477663
0.8292868912050123,0.7344289392588232,0.033134098499788364,0.9544193454079976
0.7777448502664094,0.16295869064742524,0.12896829344769495,0.6995882571716924
0.05838895086704049,0.9882015938802603,0.1590452648928592,0.5209827059424675
0.538759906926884,0.577562786321254,0.9302783534184353,0.45943195422066896
0.47360579631278166,0.49247046082529483,0.699261966872809,0.48484449459662343
0.8438815831857021,0.6885541985850852,0.5984501246754498,0.7998493999560679
0.7049078938853285,0.8442132492054695,0.812418607030627,0.7260271703248741
